source,headline,keyword1,keyword2,keyword3,pub_date,news_desk,section_name,type_of_material,word_count,month,year,cluster,pub_year
NYT,"Corrections: Oct. 20, 2022",None,None,None,2022-10-20,others,others,News,221,10,2022,4_Various,2021/2022
NYT,How Much Watching Time Do You Have This Weekend?,Culture,others,others,2022-05-26,Weekend,Arts,News,353,5,2022,4_Various,2021/2022
NYT,"Still Unvaccinated, Djokovic Says He Will Miss the U.S. Open",Tennis,Tennis,Tennis,2022-08-25,Sports,Sports,News,1302,8,2022,1_Tennis,2021/2022
NYT,"The U.S. Is Losing Its Military Edge in Asia, and China Knows It",others,others,others,2022-06-15,OpEd,Opinion,OpEd,1085,6,2022,4_Various,2021/2022
NYT,Serena Williams Has a Path to Proceed in U.S. Open,Tennis,Tennis,others,2022-08-25,Sports,Sports,News,1375,8,2022,1_Tennis,2021/2022
NYT,Four high-stakes elections,Global Warming,Global Warming,others,2022-10-11,Climate,Climate,News,1187,10,2022,4_Various,2021/2022
NYT,Covid-related international travel restrictions continue to wane.,Covid,Travel and Vacations,others,2022-07-20,Express,Travel,News,642,7,2022,4_Various,2021/2022
NYT,"‘Chains’ Review: Drab Lives, but Dreaming of More",Culture,others,others,2022-06-27,Culture,Theater,Review,680,6,2022,4_Various,2021/2022
InternationalNYT,Who Will Finish the Year at No. 1?,Tennis,others,Tennis,2022-10-28,SpecialSections,Sports,News,1241,10,2022,4_Various,2021/2022
NYT,Your Tuesday Briefing: Hot Weather Grips Britain,None,None,None,2022-07-18,NYTNow,Briefing,Briefing,1232,7,2022,6_otherBriefings,2021/2022
NYT,The Pearl Rush,Culture,others,None,2022-06-14,BookReview,Books,Review,602,6,2022,4_Various,2021/2022
NYT,How to watch the queen’s funeral.,others,others,None,2022-09-19,Foreign,World,News,109,9,2022,4_Various,2021/2022
NYT,White House to Host Macron in Biden’s First State Visit,US politics and relations,US politics and relations,others,2022-09-26,Washington,U.S.,News,578,9,2022,4_Various,2021/2022
NYT,"Review: ‘Belfast Girls’ Set Sail, but This Isn’t a Pleasure Cruise",Culture,others,others,2022-05-22,Culture,Theater,Review,612,5,2022,4_Various,2021/2022
NYT,A Renowned Gullah Geechee Cook Gets Her Own Book and More: The Week in Narrated Articles,None,None,None,2022-05-20,others,others,News,925,5,2022,4_Various,2021/2022
NYT,"Solomon Islands’ Leader, a Friend of China, Gets an Election Delayed",others,others,Politics and Government,2022-09-08,Foreign,World,News,1194,9,2022,4_Various,2021/2022
NYT,Your Monday Briefing: Record Heat Disrupts China,None,None,None,2022-08-28,NYTNow,Briefing,Briefing,1145,8,2022,6_otherBriefings,2021/2022
NYT,Humpback Whales Pass Their Songs Across Oceans,others,others,others,2022-08-30,Science,Science,News,1176,8,2022,4_Various,2021/2022
NYT,Cameron Smith Overtakes Rory McIlroy to Win the 150th British Open,others,others,others,2022-07-17,Sports,Sports,News,1462,7,2022,1_Tennis,2021/2022
NYT,Novak Djokovic Defeats Nick Kyrgios to Win His Seventh Wimbledon Title,Tennis,Tennis,Tennis,2022-07-10,Sports,Sports,News,1422,7,2022,4_Various,2021/2022
NYT,Let’s Not Pretend We’re Keeping Our Promises on Asylum,others,others,others,2022-07-02,OpEd,Opinion,OpEd,2611,7,2022,4_Various,2021/2022
NYT,"Serena Williams’s No. 1 supporter is her daughter, Olympia.",Tennis,others,Tennis,2022-08-30,Sports,Sports,News,359,8,2022,4_Various,2021/2022
NYT,Your Friday Briefing: Russia Sentences Brittney Griner to 9 Years,None,None,None,2022-08-04,NYTNow,Briefing,Briefing,1286,8,2022,5_FridayBriefing,2021/2022
NYT,Your Friday Briefing: Russia Seeks More Control Over Occupied Ukraine,None,None,None,2022-05-19,NYTNow,Briefing,Briefing,1237,5,2022,5_FridayBriefing,2021/2022
NYT,Two Journalists Who Cover Hate Find Love,others,None,None,2022-09-09,Styles,Style,News,718,9,2022,4_Various,2021/2022
NYT,Liz Cambage and the Los Angeles Sparks Agree to a ‘Divorce’,others,others,others,2022-07-27,Sports,Sports,News,707,7,2022,4_Various,2021/2022
NYT,How Much Watching Time Do You Have This Weekend?,Culture,others,others,2022-10-20,Weekend,Arts,News,402,10,2022,4_Various,2021/2022
NYT,"A Boxed Set for the Birds Hopes to Save Them, Too",others,others,others,2022-05-17,Culture,Arts,News,1527,5,2022,4_Various,2021/2022
NYT,Roger Federer to Retire From Tennis: ‘He Made the Game Look So Easy’,Tennis,others,others,2022-09-15,Sports,Sports,News,1639,9,2022,4_Various,2021/2022
NYT,Your Friday Briefing: Biden and Xi’s Fraught Phone Call,others,others,others,2022-07-28,NYTNow,Briefing,Briefing,1258,7,2022,5_FridayBriefing,2021/2022
NYT,Oppressive Blackouts Force Lebanese to Change Rhythm of Life,others,others,others,2022-09-12,Foreign,World,News,1319,9,2022,4_Various,2021/2022
NYT,How inflation became a global problem.,others,others,others,2022-06-10,Business,Business Day,News,424,6,2022,4_Various,2021/2022
NYT,New Research Offers Clues as to Why Some Babies Die of SIDS,others,others,others,2022-05-16,Well,Well,News,847,5,2022,3_Oceania&Culture,2021/2022
NYT,Defending U.S. Open Champion Emma Raducanu Loses in the First Round,Tennis,Tennis,others,2022-08-31,Sports,Sports,News,823,8,2022,1_Tennis,2021/2022
NYT,Nonbinary Airline Passengers Ask: What’s Gender Got to Do With It?,others,others,others,2022-06-22,Travel,Travel,News,1401,6,2022,4_Various,2021/2022
NYT,Rupert Murdoch and Jerry Hall Are Said to Be Divorcing,others,others,others,2022-06-22,Business,Business Day,News,429,6,2022,4_Various,2021/2022
NYT,Is Cricket Sustainable Amid Climate Change?,others,Global Warming,Global Warming,2022-08-04,Sports,Sports,News,1797,8,2022,4_Various,2021/2022
NYT,A Supplier of Rare Earth Metals Turns to Greenland in a Bid to Cut Reliance on Russia,others,others,others,2022-08-22,Business,Business Day,News,1130,8,2022,4_Various,2021/2022
NYT,"On China, the normally forceful Zelensky offers a nuanced view.",None,None,None,2022-08-03,Foreign,World,News,535,8,2022,4_Various,2021/2022
NYT,The Cartwheel Galaxy Is the Webb Telescope’s Latest Cosmic Snapshot,others,others,others,2022-08-04,Science,Science,News,854,8,2022,4_Various,2021/2022
NYT,Serena Williams’s Wimbledon Draw Could Have Been Worse,Tennis,Tennis,others,2022-06-24,Sports,Sports,News,1233,6,2022,4_Various,2021/2022
InternationalNYT,"Once Again, Tennis Is Disrupted by Politics",Tennis,Tennis,Politics and Government,2022-06-25,SpecialSections,Sports,News,1212,6,2022,4_Various,2021/2022
NYT,Hugh Jackman Is Having Fun Playing as ‘Arrogant as You Possibly Can’,others,Culture,others,2022-05-24,Culture,Theater,News,1578,5,2022,4_Various,2021/2022
NYT,"A ‘Sea Cow’ That Evoked Mermaids Is Extinct in Chinese Waters, Study Finds",others,others,others,2022-08-26,Express,Science,News,909,8,2022,4_Various,2021/2022
NYT,"Corrections: Sept. 8, 2022",None,None,None,2022-09-12,others,others,News,224,9,2022,4_Various,2021/2022
NYT,The U.S. women learn their opponents amid challenges to their World Cup supremacy.,None,None,None,2022-10-22,Sports,Sports,News,612,10,2022,4_Various,2021/2022
NYT,What’s the Most Curious and Fraught Job in Tennis?,Tennis,Tennis,others,2022-07-06,Sports,Sports,News,1215,7,2022,4_Various,2021/2022
NYT,Your Wednesday Evening Briefing,None,None,None,2022-07-06,NYTNow,Briefing,Briefing,1321,7,2022,2_WednesdayBriefing,2021/2022
NYT,Your Monday Briefing: A ‘Toothless’ Trip to Xinjiang,others,US politics and relations,others,2022-05-29,NYTNow,Briefing,Briefing,1223,5,2022,6_otherBriefings,2021/2022
NYT,A Guide to Eurovision 2022,others,others,others,2022-05-13,Culture,Arts,News,1338,5,2022,4_Various,2021/2022
NYT,Spiders Are Caught in a Global Web of Misinformation,others,others,others,2022-08-25,Science,Science,News,1002,8,2022,4_Various,2021/2022
NYT,"Rafael Nadal Falls Apart on Clay, Just in Time for the French Open",others,Tennis,others,2022-05-13,Sports,Sports,News,988,5,2022,1_Tennis,2021/2022
NYT,"Corrections: Sept. 22, 2022",None,None,None,2022-09-22,others,others,News,227,9,2022,4_Various,2021/2022
NYT,A Surprising Year Could Culminate in a Surprising U.S. Open,Tennis,Tennis,others,2022-08-22,Sports,Sports,News,623,8,2022,1_Tennis,2021/2022
NYT,Potentially Deadly Bacteria Detected in U.S. Soil for First Time,others,others,others,2022-07-28,Express,Health,News,570,7,2022,4_Various,2021/2022
NYT,"New Zealand’s Leader Affirms Support for a Republic, but Not Now",others,others,others,2022-09-12,Foreign,World,News,592,9,2022,3_Oceania&Culture,2021/2022
NYT,Review: ‘Golden Shield’ Is an Exercise In Miscommunication,Culture,others,others,2022-05-18,Culture,Theater,Review,620,5,2022,4_Various,2021/2022
InternationalNYT,A Key to Controlling Emissions: More Buildings in a City’s Unused Spaces,others,others,Global Warming,2022-09-19,SpecialSections,Climate,News,1515,9,2022,4_Various,2021/2022
NYT,"Labeled a ‘Challenge’ by NATO, China Signals Its Own Hard-Line Worldview",US politics and relations,others,Politics and Government,2022-07-01,Foreign,World,News,1387,7,2022,4_Various,2021/2022
NYT,He’s a Star for the Digital Age. Some Think His Belt Is Paper.,others,others,others,2022-06-03,Sports,Sports,News,1294,6,2022,4_Various,2021/2022
NYT,"For Sunday’s Wimbledon Final, ‘Fireworks’ and a Contrast in Style",Tennis,Tennis,Tennis,2022-07-08,Sports,Sports,News,1439,7,2022,4_Various,2021/2022
InternationalNYT,"These Formula 1 Drivers Are Still Racing Fast, Just on Water",others,others,others,2022-10-07,SpecialSections,Sports,News,1052,10,2022,4_Various,2021/2022
NYT,"Nadal Has a Chance at Winning All 4 Grand Slams, if His Foot Cooperates",Tennis,Tennis,others,2022-06-06,Sports,Sports,News,1047,6,2022,4_Various,2021/2022
NYT,The Plane’s a Filthy Mess. Who’s to Blame?,others,others,others,2022-09-09,Travel,Travel,News,1055,9,2022,4_Various,2021/2022
NYT,A Fitting Farewell for a Frenchman in Paris,Tennis,Tennis,others,2022-05-24,Sports,Sports,News,1049,5,2022,4_Various,2021/2022
NYT,Jodie Comer to Make Broadway Debut in ‘Prima Facie’ Next Spring,Culture,others,others,2022-06-09,Culture,Theater,News,234,6,2022,4_Various,2021/2022
NYT,Is Serena Williams the GOAT? Yes. No. Probably. Maybe. Without a Doubt.,Tennis,Tennis,others,2022-08-29,Sports,Sports,News,1849,8,2022,4_Various,2021/2022
NYT,‘Interceptor’ Review: Failure to Launch,Culture,others,others,2022-06-02,Weekend,Movies,Review,261,6,2022,4_Various,2021/2022
NYT,One Golfer Not Welcome at the British Open? Greg Norman.,others,others,others,2022-07-11,Sports,Sports,News,692,7,2022,1_Tennis,2021/2022
NYT,"Peter Schiff Has a Deal With Puerto Rico to Liquidate His Euro Pacific Bank, He Says",others,others,others,2022-08-09,Business,Business Day,News,639,8,2022,4_Various,2021/2022
NYT,China’s Domestic Troubles Will Hang Over Biden-Xi Call,US politics and relations,Covid,US politics and relations,2022-07-28,Washington,U.S.,News,1142,7,2022,4_Various,2021/2022
NYT,Nick Kyrgios’s U.S. Open Run Ends One Match After Beating the Top Seed,others,others,Tennis,2022-09-07,Sports,Sports,News,1161,9,2022,1_Tennis,2021/2022
NYT,Your Wednesday Briefing: Calls to Free Up Ukraine’s Grain Exports,None,None,None,2022-05-24,NYTNow,Briefing,Briefing,1106,5,2022,2_WednesdayBriefing,2021/2022
NYT,Celtic’s Tokyo Drift Into the Champions League,others,others,others,2022-09-05,Sports,Sports,News,1201,9,2022,4_Various,2021/2022
NYT,How a Quebec Lithium Mine May Help Make Electric Cars Affordable,others,others,others,2022-09-20,Business,Business Day,News,1489,9,2022,4_Various,2021/2022
NYT,Frances Tiafoe Downs Rafael Nadal at U.S. Open,Tennis,Tennis,others,2022-09-05,Sports,Sports,News,1522,9,2022,1_Tennis,2021/2022
NYT,"Olivia Newton-John, Pop Singer and ‘Grease’ Star, Dies at 73",others,others,others,2022-08-08,Obits,Arts,Obit,1512,8,2022,4_Various,2021/2022
NYT,"Russell Wilson, Ciara among the celebrities in the stands for Williams’s match.",Tennis,Tennis,others,2022-09-02,Sports,Sports,News,250,9,2022,4_Various,2021/2022
NYT,Liz Cambage Is Done ‘Living Someone Else’s Dream’,others,others,others,2022-05-05,Sports,Sports,News,2075,5,2022,4_Various,2021/2022
InternationalNYT,"At the Laver Cup, the Big Four Make Europe a Formidable Group",Tennis,Tennis,others,2022-09-22,SpecialSections,Sports,News,1243,9,2022,4_Various,2021/2022
NYT,"Tim Page, Gonzo Photographer of the Vietnam War, Is Dead at 78",others,others,others,2022-08-24,Obits,World,Obit,1238,8,2022,4_Various,2021/2022
NYT,Rafael Nadal Loses His Serve and His Way at the U.S. Open,Tennis,others,others,2022-09-06,Sports,Sports,News,1293,9,2022,1_Tennis,2021/2022
NYT,"Kyrgios, Under a Hotter Spotlight, Stays Quiet and Wins Again",Tennis,others,others,2022-07-06,Sports,Sports,News,1276,7,2022,4_Various,2021/2022
NYT,Your Thursday Briefing: Russia’s ‘Partial Mobilization’,None,None,None,2022-09-21,NYTNow,Briefing,Briefing,1255,9,2022,6_otherBriefings,2021/2022
NYT,U.S. Warns China on Taiwan as Defense Officials Meet to Cool Tensions,China,others,US politics and relations,2022-06-10,Foreign,World,News,1226,6,2022,4_Various,2021/2022
NYT,U.S. Will Airlift Baby Formula From Abroad as Shortages Grow Worse,others,others,others,2022-06-01,Washington,U.S.,News,1201,6,2022,4_Various,2021/2022
NYT,What the Italian Open Is Foretelling About the French Open,others,Tennis,others,2022-05-15,Sports,Sports,News,1244,5,2022,1_Tennis,2021/2022
NYT,Russia Plans to Annex Land in Ukraine,None,None,None,2022-09-29,NYTNow,Briefing,Briefing,1247,9,2022,4_Various,2021/2022
NYT,Novak Djokovic Has Prepared His Way. So Has Rafael Nadal.,others,Tennis,Tennis,2022-06-26,Sports,Sports,News,1244,6,2022,4_Various,2021/2022
NYT,Your Wednesday Briefing,None,None,None,2022-08-17,NYTNow,Briefing,Briefing,1270,8,2022,2_WednesdayBriefing,2021/2022
NYT,Your Monday Briefing,None,None,None,2022-05-16,NYTNow,Briefing,Briefing,1270,5,2022,6_otherBriefings,2021/2022
NYT,The Serena Williams ticket demand keeps going up (and up and up).,Tennis,Tennis,others,2022-09-01,Sports,Sports,News,291,9,2022,4_Various,2021/2022
NYT,"In the U.S., Backlash to Civil Rights Era Made Guns a Political Third Rail",others,others,others,2022-05-25,Foreign,World,News,1217,5,2022,4_Various,2021/2022
NYT,Moscow Opens Bond Trades to Foreigners From ‘Not Hostile’ Countries,others,others,others,2022-08-15,Business,Business Day,News,278,8,2022,1_Tennis,2021/2022
NYT,This Pushy Plant Is the First Proved to Shove Its Neighbor,others,others,others,2022-08-01,Science,Science,News,775,8,2022,4_Various,2021/2022
NYT,"Mud Deepens, Battles Rage",others,None,None,2022-10-28,NYTNow,Briefing,News,816,10,2022,4_Various,2021/2022
NYT,A Detailed Rundown of Queen Elizabeth’s Funeral Day,others,others,Politics and Government,2022-09-15,Foreign,World,News,891,9,2022,4_Various,2021/2022
NYT,They Couldn’t Believe Their Eyes: The Ocean Was Glowing.,others,others,others,2022-07-16,Science,Science,News,782,7,2022,4_Various,2021/2022
NYT,Serena Williams Plans to Play at Wimbledon,Tennis,Tennis,others,2022-06-14,Sports,Sports,News,824,6,2022,4_Various,2021/2022
NYT,Biden will be there; Putin won’t: The funeral guest list is coming together.,others,others,others,2022-09-14,Foreign,World,News,333,9,2022,4_Various,2021/2022
NYT,Mass shootings are far rarer outside the United States.,others,others,others,2022-10-06,Foreign,World,News,307,10,2022,4_Various,2021/2022
NYT,"Julie Kent, Renowned Former Ballerina, Will Lead Houston Ballet",others,others,others,2022-10-21,Culture,Arts,News,316,10,2022,4_Various,2021/2022
NYT,Roger Federer Came Along When Tennis Desperately Needed Him,Tennis,others,others,2022-09-15,Sports,Sports,News,1300,9,2022,4_Various,2021/2022
NYT,Serena Williams Forced Her Way Into the Tennis History Books,Tennis,others,others,2022-08-09,Sports,Sports,News,1293,8,2022,4_Various,2021/2022
NYT,Your Monday Briefing: U.S. Senate Passes Major Legislation,Politics and Government,others,US politics and relations,2022-08-07,Natural,Briefing,Briefing,1307,8,2022,6_otherBriefings,2021/2022
NYT,"Iga Swiatek, U.S. Open Winner, Is Ready for Global Stardom",Tennis,Tennis,others,2022-09-11,Sports,Sports,News,1286,9,2022,1_Tennis,2021/2022
NYT,"It’s Djokovic vs. Nadal, the French Open Rematch We’ve Been Waiting For",Tennis,others,Tennis,2022-05-29,Sports,Sports,News,1280,5,2022,1_Tennis,2021/2022
NYT,"Serena Williams, Moving Toward Retirement, Ends Her Magical Run at the U.S. Open",Tennis,Tennis,others,2022-09-03,Sports,Sports,News,1355,9,2022,1_Tennis,2021/2022
NYT,"As Naomi Osaka Struggles on Clay, Amanda Anisimova Powers Forward",others,others,Tennis,2022-05-23,Sports,Sports,News,1291,5,2022,4_Various,2021/2022
NYT,George Miller Is at the Cannes Film Festival Making ‘Furiosa’ (That’s Right),Culture,others,others,2022-05-23,Culture,Movies,News,1284,5,2022,4_Various,2021/2022
NYT,"Built to Be Flexible, Novak Djokovic Bounces Back",Tennis,Tennis,Tennis,2022-07-10,Sports,Sports,News,1361,7,2022,4_Various,2021/2022
NYT,Nadal Tops Djokovic at French Open in Thrilling Addition to Rivalry,Tennis,Tennis,Tennis,2022-05-31,Sports,Sports,News,1350,5,2022,1_Tennis,2021/2022
